filename,extension,filesize_kb,file_path,date_modified,sensitivity
report_workorder_0034.xlsx,.xlsx,351,C:/Healthcare/Maintenance/,2024-01-03T18:12:26,low
invoice_0035_draft.csv,.csv,14,C:/Healthcare/Insurance/,2024-01-21T12:20:43,low
agenda_0036.pdf,.pdf,1119,C:/Healthcare/Meetings/,2024-12-16T01:20:54,low
maintenance_0037.xlsx,.xlsx,161,C:/Healthcare/Maintenance/,2023-04-18T20:11:35,low
public_meeting_0038.pdf,.pdf,702,C:/Healthcare/Meetings/,2024-02-17T09:18:12,low
record_0039.pdf,.pdf,1437,C:/Healthcare/Patients/,2023-03-10T22:50:59,high
menu_0040.pdf,.pdf,429,C:/Healthcare/PublicInfo/Menu/,2024-05-02T15:37:24,high
parking_analysis_0041.csv,.csv,426,C:/Healthcare/LabResults/,2024-08-11T23:33:37,low
announcement_claim_0042.docx,.docx,125,C:/Healthcare/Insurance/,2024-11-17T06:58:35,low
maintenance_menu_0043.txt,.txt,90,C:/Healthcare/PublicInfo/Parking/,2023-12-31T20:32:09,low
report_minutes_0044.pdf,.pdf,1912,C:/Healthcare/Meetings/,2025-09-05T07:21:18,low
guideline_0045.docx,.docx,620,C:/Healthcare/Internal/Protocols/,2023-06-15T13:51:44,high
info_0046_v2.pdf,.pdf,850,C:/Healthcare/PublicInfo/Menu/,2024-12-22T19:09:19,low
info_0047.csv,.csv,259,C:/Healthcare/PublicInfo/Notices/,2025-05-01T02:08:48,low
info_0048.csv,.csv,254,C:/Healthcare/PublicInfo/Parking/,2025-03-20T19:27:56,low
report_parking_0049.txt,.txt,16,C:/Healthcare/PublicInfo/Parking/,2023-08-03T22:57:32,low
policy_0050_archived.pdf,.pdf,486,C:/Healthcare/Insurance/,2024-10-14T16:05:08,medium
notice_0051.csv,.csv,240,C:/Healthcare/PublicInfo/Menu/,2024-06-30T10:31:07,low
agenda_0052.txt,.txt,43,C:/Healthcare/Meetings/,2025-01-24T10:02:45,low
consent_0053.docx,.docx,460,C:/Healthcare/Patients/,2025-04-09T17:34:20,low
patient_0054_archived.csv,.csv,45,C:/Healthcare/Patients/,2024-08-11T22:00:59,high
workorder_0055.xlsx,.xlsx,690,C:/Healthcare/Maintenance/,2025-04-17T22:59:59,low
public_patient_0056.csv,.csv,52,C:/Healthcare/Patients/,2023-02-01T15:49:19,low
lab_protocol_0057.docx,.docx,280,C:/Healthcare/Internal/Protocols/,2025-08-01T07:49:38,low
lab_0058.csv,.csv,138,C:/Healthcare/LabResults/,2023-11-05T02:16:12,low
results_0059_draft.csv,.csv,135,C:/Healthcare/LabResults/,2025-05-29T03:29:41,low
parking_patient_0060.docx,.docx,256,C:/Healthcare/Patients/,2024-07-16T15:20:55,low
parking_0061.csv,.csv,128,C:/Healthcare/PublicInfo/Parking/,2025-07-09T09:03:17,low
report_agenda_0062.pdf,.pdf,905,C:/Healthcare/Meetings/,2023-02-14T14:00:48,low
results_parking_0063.csv,.csv,118,C:/Healthcare/PublicInfo/Parking/,2023-01-16T18:27:39,low
lab_info_0064.csv,.csv,84,C:/Healthcare/PublicInfo/Notices/,2023-01-27T18:52:31,low
menu_test_0065.xlsx,.xlsx,24,C:/Healthcare/LabResults/,2025-05-04T23:58:10,low
parking_workorder_0066.xlsx,.xlsx,2918,C:/Healthcare/Maintenance/,2025-12-08T03:09:44,medium
coverage_0067.pdf,.pdf,1082,C:/Healthcare/Insurance/,2023-06-06T03:53:05,low
parking_roster_0068.xlsx,.xlsx,712,C:/Healthcare/StaffSchedules/,2023-07-16T04:02:26,high
medical_info_0069.pdf,.pdf,890,C:/Healthcare/PublicInfo/Parking/,2023-06-27T05:28:36,low
consent_lab_0070.xlsx,.xlsx,2096,C:/Healthcare/LabResults/,2025-05-16T22:28:14,low
menu_0071.txt,.txt,101,C:/Healthcare/PublicInfo/Menu/,2024-04-06T22:07:41,low
announcement_protocol_0072.xlsx,.xlsx,773,C:/Healthcare/Internal/Protocols/,2025-10-22T22:32:44,low
report_results_0073_archived.xls,.xls,1363,C:/Healthcare/LabResults/,2024-03-15T04:30:17,medium
summary_menu_0074.pdf,.pdf,1655,C:/Healthcare/PublicInfo/Parking/,2023-04-21T22:21:06,low
public_diagnosis_0075.pdf,.pdf,468,C:/Healthcare/Patients/,2024-02-27T22:04:25,low
announcement_notice_0076.txt,.txt,7,C:/Healthcare/PublicInfo/Notices/,2025-06-12T12:58:37,low
procedure_0077.xlsx,.xlsx,1547,C:/Healthcare/Internal/Protocols/,2025-03-17T04:22:27,low
appointment_info_0078.csv,.csv,138,C:/Healthcare/PublicInfo/Parking/,2025-11-07T00:23:17,medium
analysis_0079.pdf,.pdf,1088,C:/Healthcare/LabResults/,2024-05-03T14:02:58,low
agenda_0080.pdf,.pdf,518,C:/Healthcare/Meetings/,2024-12-18T15:43:35,low
announcement_info_0081.pdf,.pdf,671,C:/Healthcare/PublicInfo/Menu/,2024-11-11T14:09:06,medium
menu_0082.pdf,.pdf,186,C:/Healthcare/PublicInfo/Parking/,2023-12-16T01:26:51,medium
test_results_0083.xlsx,.xlsx,752,C:/Healthcare/LabResults/,2025-01-03T13:37:46,medium
results_schedule_0084.csv,.csv,631,C:/Healthcare/StaffSchedules/,2024-10-06T14:10:29,low
maintenance_maintenance_0085.txt,.txt,129,C:/Healthcare/Maintenance/,2023-08-19T20:02:19,low
announcement_info_0086.txt,.txt,58,C:/Healthcare/PublicInfo/Parking/,2024-09-30T02:48:20,medium
maintenance_consent_0087.docx,.docx,278,C:/Healthcare/Patients/,2023-02-27T12:11:28,low
claim_0088.docx,.docx,319,C:/Healthcare/Insurance/,2023-08-12T22:30:12,medium
notice_0089.csv,.csv,196,C:/Healthcare/PublicInfo/Menu/,2025-10-06T11:39:59,low
specimen_0090.pdf,.pdf,1920,C:/Healthcare/LabResults/,2025-04-20T10:32:20,medium
lab_record_0091.xlsx,.xlsx,681,C:/Healthcare/Patients/,2023-06-06T03:10:53,medium
notice_notice_0092.pdf,.pdf,1203,C:/Healthcare/PublicInfo/Parking/,2024-10-02T02:24:09,low
results_protocol_0093.pdf,.pdf,778,C:/Healthcare/Internal/Protocols/,2023-12-27T16:36:45,low
public_notice_0094.txt,.txt,119,C:/Healthcare/PublicInfo/Parking/,2023-09-03T09:45:29,low
announcement_test_0095.xlsx,.xlsx,955,C:/Healthcare/LabResults/,2024-08-20T14:24:13,medium
parking_parking_0096.pdf,.pdf,317,C:/Healthcare/PublicInfo/Parking/,2025-05-29T03:21:46,low
record_0097.csv,.csv,337,C:/Healthcare/Patients/,2023-10-23T08:38:03,medium
procedure_0098.docx,.docx,955,C:/Healthcare/Internal/Protocols/,2023-03-03T05:46:48,high
meeting_0099.txt,.txt,109,C:/Healthcare/Meetings/,2025-04-17T22:34:43,high
maintenance_0100.pdf,.pdf,822,C:/Healthcare/Maintenance/,2024-06-10T04:13:11,low
diagnosis_analysis_0101.xlsx,.xlsx,867,C:/Healthcare/LabResults/,2025-04-13T12:51:56,medium
test_0102.xlsx,.xlsx,509,C:/Healthcare/LabResults/,2023-12-30T05:30:44,low
parking_0103.pdf,.pdf,730,C:/Healthcare/PublicInfo/Parking/,2025-12-25T02:03:04,medium
report_minutes_0104.docx,.docx,763,C:/Healthcare/Meetings/,2024-12-05T17:03:54,high
log_0105.pdf,.pdf,438,C:/Healthcare/Maintenance/,2023-06-03T19:47:38,low
parking_0106_draft.txt,.txt,121,C:/Healthcare/PublicInfo/Parking/,2024-01-02T18:55:01,medium
log_0107.xlsx,.xlsx,1140,C:/Healthcare/Maintenance/,2023-07-09T18:26:39,low
lab_notice_0108_draft.pdf,.pdf,482,C:/Healthcare/PublicInfo/Parking/,2025-05-10T22:21:50,medium
roster_0109.csv,.csv,313,C:/Healthcare/StaffSchedules/,2023-08-13T18:21:31,medium
claim_0110.docx,.docx,1175,C:/Healthcare/Insurance/,2024-01-05T14:43:59,high
report_protocol_0111.docx,.docx,175,C:/Healthcare/Internal/Protocols/,2025-03-08T06:53:52,low
protocol_0112.docx,.docx,235,C:/Healthcare/Internal/Protocols/,2023-02-18T09:22:48,low
consent_0113.csv,.csv,316,C:/Healthcare/Patients/,2023-05-06T12:05:14,low
medical_log_0114.pdf,.pdf,1899,C:/Healthcare/Maintenance/,2024-12-05T19:44:12,medium
lab_notice_0115.txt,.txt,36,C:/Healthcare/PublicInfo/Notices/,2024-10-04T20:05:17,low
public_maintenance_0116.txt,.txt,42,C:/Healthcare/Maintenance/,2025-12-02T22:32:38,medium
notice_0117.pdf,.pdf,415,C:/Healthcare/PublicInfo/Parking/,2023-04-04T04:15:10,low
procedure_0118.xlsx,.xlsx,21,C:/Healthcare/Internal/Protocols/,2023-03-21T22:02:55,medium
announcement_meeting_0119.docx,.docx,1014,C:/Healthcare/Meetings/,2024-07-24T23:40:09,medium
analysis_0120.csv,.csv,321,C:/Healthcare/LabResults/,2025-09-25T09:33:41,low
parking_0121_draft.pdf,.pdf,469,C:/Healthcare/PublicInfo/Notices/,2023-01-10T11:38:25,low
invoice_0122_final.csv,.csv,69,C:/Healthcare/Insurance/,2024-12-05T17:08:27,high
parking_log_0123.xlsx,.xlsx,688,C:/Healthcare/Maintenance/,2023-05-07T17:34:47,medium
announcement_agenda_0124.docx,.docx,270,C:/Healthcare/Meetings/,2025-11-19T13:47:44,low
protocol_0125.pdf,.pdf,1197,C:/Healthcare/Internal/Protocols/,2023-11-25T03:22:24,low
notice_claim_0126.csv,.csv,139,C:/Healthcare/Insurance/,2025-05-17T22:43:27,high
maintenance_0127.xlsx,.xlsx,1167,C:/Healthcare/Maintenance/,2024-10-28T20:52:41,low
guideline_0128_final.pdf,.pdf,1947,C:/Healthcare/Internal/Protocols/,2024-12-15T17:39:20,low
maintenance_0129.xlsx,.xlsx,2286,C:/Healthcare/Maintenance/,2024-06-11T09:58:21,medium
appointment_schedule_0130_confidential.xlsx,.xlsx,522,C:/Healthcare/StaffSchedules/,2025-09-29T15:51:29,low
results_policy_0131.pdf,.pdf,1490,C:/Healthcare/Insurance/,2025-02-06T14:01:04,low
info_0132.csv,.csv,97,C:/Healthcare/PublicInfo/Parking/,2024-05-17T02:04:35,low
credentials_log_0133.xlsx,.xlsx,12,C:/Healthcare/Maintenance/,2024-12-03T00:34:12,high
patient_0134.pdf,.pdf,1677,C:/Healthcare/Patients/,2024-08-20T06:32:44,low
notice_0135.txt,.txt,39,C:/Healthcare/PublicInfo/Parking/,2023-08-23T08:30:30,low
record_0136.docx,.docx,865,C:/Healthcare/Patients/,2024-11-11T00:48:40,high
parking_0137.txt,.txt,103,C:/Healthcare/PublicInfo/Parking/,2024-06-09T15:14:29,medium
guideline_0138_final.docx,.docx,178,C:/Healthcare/Internal/Protocols/,2025-10-16T22:28:59,low
announcement_procedure_0139.xlsx,.xlsx,336,C:/Healthcare/Internal/Protocols/,2025-07-13T08:44:41,low
maintenance_test_0140.xlsx,.xlsx,428,C:/Healthcare/LabResults/,2025-03-28T17:21:58,medium
parking_lab_0141.csv,.csv,555,C:/Healthcare/LabResults/,2023-12-18T22:08:12,medium
maintenance_claim_0142.pdf,.pdf,418,C:/Healthcare/Insurance/,2025-08-18T01:52:59,low
results_reimbursement_0143.docx,.docx,47,C:/Healthcare/Insurance/,2024-01-04T23:46:03,medium
info_0144.txt,.txt,126,C:/Healthcare/PublicInfo/Parking/,2025-11-19T17:06:40,medium
parking_guideline_0145.xlsx,.xlsx,414,C:/Healthcare/Internal/Protocols/,2024-01-24T08:47:43,medium
diagnosis_0146.xlsx,.xlsx,1385,C:/Healthcare/Patients/,2023-05-11T07:05:28,low
policy_0147.pdf,.pdf,924,C:/Healthcare/Insurance/,2024-06-27T01:28:34,high
parking_visit_0148.docx,.docx,55,C:/Healthcare/Patients/,2025-10-06T16:17:26,medium
summary_workorder_0149.txt,.txt,102,C:/Healthcare/Maintenance/,2025-08-13T21:50:45,low
diagnosis_visit_0150.csv,.csv,476,C:/Healthcare/Patients/,2024-04-12T19:43:49,medium
maintenance_specimen_0151.xls,.xls,486,C:/Healthcare/LabResults/,2025-03-11T14:35:59,low
invoice_protocol_0152.docx,.docx,314,C:/Healthcare/Internal/Protocols/,2024-07-14T04:16:57,medium
maintenance_specimen_0153.pdf,.pdf,553,C:/Healthcare/LabResults/,2024-01-30T00:46:01,low
diagnosis_patient_0154.docx,.docx,959,C:/Healthcare/Patients/,2025-09-25T13:09:27,high
invoice_0155.csv,.csv,640,C:/Healthcare/Insurance/,2024-12-11T23:31:53,low
diagnosis_patient_0156.pdf,.pdf,1106,C:/Healthcare/Patients/,2023-02-26T21:19:16,low
roster_0157.xlsx,.xlsx,1310,C:/Healthcare/StaffSchedules/,2024-09-13T09:53:33,medium
menu_info_0158.csv,.csv,257,C:/Healthcare/PublicInfo/Parking/,2024-10-21T10:29:40,low
results_0159.xlsx,.xlsx,1828,C:/Healthcare/LabResults/,2024-04-21T02:59:37,medium
public_info_0160.txt,.txt,70,C:/Healthcare/PublicInfo/Parking/,2025-09-20T09:08:37,low
record_0161.pdf,.pdf,141,C:/Healthcare/Patients/,2025-08-01T19:57:34,low
parking_0162.pdf,.pdf,1170,C:/Healthcare/PublicInfo/Parking/,2024-07-30T06:33:33,high
ssn_log_0163.pdf,.pdf,1636,C:/Healthcare/Maintenance/,2023-10-17T00:22:26,medium
notice_0164.txt,.txt,114,C:/Healthcare/PublicInfo/Parking/,2023-11-30T07:45:54,medium
guideline_0165.docx,.docx,688,C:/Healthcare/Internal/Protocols/,2024-11-22T10:56:52,high
test_0166.pdf,.pdf,75,C:/Healthcare/LabResults/,2024-04-10T23:11:43,low
policy_0167.csv,.csv,377,C:/Healthcare/Insurance/,2023-08-04T17:42:18,low
passwords_schedule_0168.pdf,.pdf,417,C:/Healthcare/StaffSchedules/,2024-04-25T11:11:37,low
info_0169.csv,.csv,871,C:/Healthcare/PublicInfo/Menu/,2025-09-24T20:07:06,low
test_0170.xlsx,.xlsx,250,C:/Healthcare/LabResults/,2023-07-20T10:41:50,low
notice_0171.txt,.txt,32,C:/Healthcare/PublicInfo/Menu/,2024-06-21T12:40:31,low
parking_0172.csv,.csv,540,C:/Healthcare/PublicInfo/Notices/,2025-08-12T11:32:47,low
menu_0173.pdf,.pdf,1889,C:/Healthcare/PublicInfo/Notices/,2025-05-25T13:12:12,low
confidential_diagnosis_0174.csv,.csv,165,C:/Healthcare/Patients/,2025-09-01T06:22:08,medium
info_0175.pdf,.pdf,492,C:/Healthcare/PublicInfo/Notices/,2025-12-05T17:22:29,low
schedule_visit_0176.pdf,.pdf,978,C:/Healthcare/Patients/,2024-06-20T12:20:51,low
announcement_notice_0177.pdf,.pdf,3228,C:/Healthcare/PublicInfo/Menu/,2024-03-26T19:53:15,medium
menu_0178.csv,.csv,359,C:/Healthcare/PublicInfo/Menu/,2025-03-10T14:19:58,low
notice_notice_0179.txt,.txt,50,C:/Healthcare/PublicInfo/Parking/,2025-06-25T04:38:41,low
announcement_log_0180.xlsx,.xlsx,1206,C:/Healthcare/Maintenance/,2024-02-15T20:15:51,high
schedule_maintenance_0181.txt,.txt,14,C:/Healthcare/Maintenance/,2025-05-04T04:09:29,low
meeting_0182_final.txt,.txt,80,C:/Healthcare/Meetings/,2025-05-16T13:28:41,low
appointment_workorder_0183.txt,.txt,88,C:/Healthcare/Maintenance/,2023-08-20T08:54:37,medium
guideline_0184.xlsx,.xlsx,175,C:/Healthcare/Internal/Protocols/,2025-03-02T19:31:08,low
info_0185.txt,.txt,27,C:/Healthcare/PublicInfo/Notices/,2024-10-09T01:44:48,low
procedure_0186.docx,.docx,348,C:/Healthcare/Internal/Protocols/,2025-06-17T15:05:10,low
credentials_protocol_0187.docx,.docx,72,C:/Healthcare/Internal/Protocols/,2024-01-12T05:44:32,low
visit_0188_draft.xlsx,.xlsx,244,C:/Healthcare/Patients/,2025-02-18T13:11:13,medium
procedure_0189.xlsx,.xlsx,266,C:/Healthcare/Internal/Protocols/,2025-10-25T17:36:16,low
menu_info_0190.txt,.txt,54,C:/Healthcare/PublicInfo/Parking/,2024-01-18T22:53:58,low
summary_agenda_0191.docx,.docx,183,C:/Healthcare/Meetings/,2024-02-29T19:14:09,low
agenda_0192.pdf,.pdf,872,C:/Healthcare/Meetings/,2023-08-16T13:01:32,medium
minutes_0193.pdf,.pdf,1759,C:/Healthcare/Meetings/,2023-11-10T21:38:28,low
parking_0194.pdf,.pdf,1436,C:/Healthcare/PublicInfo/Notices/,2025-11-06T13:13:12,low
report_info_0195.pdf,.pdf,459,C:/Healthcare/PublicInfo/Notices/,2023-09-03T08:28:12,low
info_0196.txt,.txt,85,C:/Healthcare/PublicInfo/Menu/,2024-05-13T21:59:59,medium
minutes_0197.docx,.docx,296,C:/Healthcare/Meetings/,2023-02-27T22:34:45,medium
claim_0198.docx,.docx,423,C:/Healthcare/Insurance/,2024-03-25T16:06:39,medium
patient_0199.pdf,.pdf,450,C:/Healthcare/Patients/,2025-03-25T12:00:42,medium
appointment_info_0200.csv,.csv,227,C:/Healthcare/PublicInfo/Parking/,2023-10-17T06:00:16,high
diagnosis_0201.xlsx,.xlsx,193,C:/Healthcare/Patients/,2024-09-21T21:46:36,medium
lab_notice_0202.txt,.txt,69,C:/Healthcare/PublicInfo/Menu/,2024-11-24T23:30:26,medium
public_meeting_0203_draft.txt,.txt,35,C:/Healthcare/Meetings/,2024-12-23T23:10:58,high
meeting_0204.pdf,.pdf,384,C:/Healthcare/Meetings/,2024-07-24T23:01:47,low
guideline_0205.docx,.docx,89,C:/Healthcare/Internal/Protocols/,2025-05-03T04:56:47,low
menu_0206.csv,.csv,46,C:/Healthcare/PublicInfo/Parking/,2025-03-27T08:18:29,low
notice_0207_confidential.txt,.txt,143,C:/Healthcare/PublicInfo/Parking/,2025-03-19T07:44:19,medium
appointment_info_0208_confidential.pdf,.pdf,1715,C:/Healthcare/PublicInfo/Parking/,2025-05-26T00:07:58,low
record_0209.docx,.docx,702,C:/Healthcare/Patients/,2025-06-17T09:00:24,medium
specimen_0210.xls,.xls,592,C:/Healthcare/LabResults/,2024-09-27T03:39:51,high
invoice_0211.csv,.csv,174,C:/Healthcare/Insurance/,2024-08-09T10:05:02,low
menu_0212.pdf,.pdf,1299,C:/Healthcare/PublicInfo/Menu/,2025-04-01T12:40:44,low
report_claim_0213.csv,.csv,441,C:/Healthcare/Insurance/,2023-12-23T18:29:49,low
results_schedule_0214.csv,.csv,277,C:/Healthcare/StaffSchedules/,2023-01-25T07:19:03,low
report_shift_0215.xlsx,.xlsx,619,C:/Healthcare/StaffSchedules/,2023-12-31T00:48:05,high
notice_0216.pdf,.pdf,96,C:/Healthcare/PublicInfo/Notices/,2025-06-13T22:57:00,low
workorder_0217.pdf,.pdf,2713,C:/Healthcare/Maintenance/,2024-10-04T10:38:31,low
meeting_0218.pdf,.pdf,543,C:/Healthcare/Meetings/,2025-02-08T22:04:56,low
consent_0219.csv,.csv,107,C:/Healthcare/Patients/,2024-08-07T19:27:11,medium
maintenance_policy_0220.csv,.csv,356,C:/Healthcare/Insurance/,2024-10-09T00:32:19,low
parking_menu_0221.txt,.txt,74,C:/Healthcare/PublicInfo/Notices/,2023-05-24T15:18:27,low
summary_info_0222.csv,.csv,463,C:/Healthcare/PublicInfo/Notices/,2025-11-09T01:29:23,low
summary_parking_0223.pdf,.pdf,1036,C:/Healthcare/PublicInfo/Notices/,2025-01-13T23:27:51,low
shift_0224.csv,.csv,255,C:/Healthcare/StaffSchedules/,2025-04-08T23:55:07,low
schedule_workorder_0225_archived.xlsx,.xlsx,960,C:/Healthcare/Maintenance/,2023-03-13T00:23:43,medium
protocol_0226.xlsx,.xlsx,24,C:/Healthcare/Internal/Protocols/,2023-08-25T18:18:33,low
maintenance_roster_0227.xlsx,.xlsx,653,C:/Healthcare/StaffSchedules/,2025-09-23T20:06:11,low
parking_0228.txt,.txt,117,C:/Healthcare/PublicInfo/Parking/,2025-09-24T00:23:27,low
patient_0229.docx,.docx,921,C:/Healthcare/Patients/,2025-09-06T18:15:42,low
results_schedule_0230.xlsx,.xlsx,127,C:/Healthcare/StaffSchedules/,2025-10-21T03:54:06,low
schedule_notice_0231_draft.pdf,.pdf,1,C:/Healthcare/PublicInfo/Parking/,2024-10-30T20:55:57,medium
results_policy_0232.pdf,.pdf,654,C:/Healthcare/Insurance/,2024-08-02T12:22:15,low
lab_menu_0233.txt,.txt,9,C:/Healthcare/PublicInfo/Menu/,2023-05-26T05:57:05,medium
notice_0234.txt,.txt,16,C:/Healthcare/PublicInfo/Menu/,2024-05-29T14:39:49,low
procedure_0235.xlsx,.xlsx,769,C:/Healthcare/Internal/Protocols/,2025-05-30T11:14:40,medium
parking_0236.pdf,.pdf,3,C:/Healthcare/PublicInfo/Parking/,2024-05-03T12:50:21,low
consent_0237.csv,.csv,377,C:/Healthcare/Patients/,2024-08-27T12:48:35,medium
menu_0238.pdf,.pdf,342,C:/Healthcare/PublicInfo/Notices/,2024-06-21T06:34:36,low
report_record_0239.pdf,.pdf,1409,C:/Healthcare/Patients/,2025-09-12T01:49:01,low
menu_agenda_0240.txt,.txt,147,C:/Healthcare/Meetings/,2025-10-23T07:38:02,medium
menu_0241.pdf,.pdf,1947,C:/Healthcare/PublicInfo/Menu/,2025-09-11T17:32:16,high
notice_claim_0242_draft.csv,.csv,337,C:/Healthcare/Insurance/,2024-10-31T12:04:51,low
notice_notice_0243_confidential.txt,.txt,72,C:/Healthcare/PublicInfo/Parking/,2024-10-04T19:57:27,low
menu_0244.csv,.csv,261,C:/Healthcare/PublicInfo/Menu/,2024-04-12T18:59:14,medium
payroll_agenda_0245.docx,.docx,609,C:/Healthcare/Meetings/,2025-08-28T22:56:41,high
menu_0246.txt,.txt,103,C:/Healthcare/PublicInfo/Parking/,2024-05-26T22:12:20,medium
menu_0247.pdf,.pdf,336,C:/Healthcare/PublicInfo/Parking/,2023-10-03T22:47:50,low
public_info_0248.csv,.csv,220,C:/Healthcare/PublicInfo/Menu/,2024-07-21T00:45:56,low
appointment_results_0249.pdf,.pdf,507,C:/Healthcare/LabResults/,2024-11-12T02:47:07,low
payroll_meeting_0250.txt,.txt,38,C:/Healthcare/Meetings/,2023-04-25T21:37:12,low
schedule_info_0251.csv,.csv,123,C:/Healthcare/PublicInfo/Parking/,2025-09-18T09:05:18,low
lab_test_0252.xls,.xls,71,C:/Healthcare/LabResults/,2024-05-30T02:49:15,low
results_menu_0253.pdf,.pdf,169,C:/Healthcare/PublicInfo/Menu/,2024-06-19T21:18:58,low
notice_patient_0254.docx,.docx,167,C:/Healthcare/Patients/,2025-03-20T12:34:08,medium
lab_info_0255.pdf,.pdf,2105,C:/Healthcare/PublicInfo/Parking/,2025-10-03T14:04:10,low
lab_results_0256.csv,.csv,571,C:/Healthcare/LabResults/,2024-09-21T05:15:46,medium
invoice_0257_confidential.pdf,.pdf,934,C:/Healthcare/Insurance/,2023-01-07T21:54:34,low
roster_0258.xlsx,.xlsx,729,C:/Healthcare/StaffSchedules/,2023-11-03T03:27:41,low
info_0259.pdf,.pdf,443,C:/Healthcare/PublicInfo/Parking/,2025-06-30T21:07:19,low
specimen_0260.xlsx,.xlsx,64,C:/Healthcare/LabResults/,2025-07-05T19:04:17,low
menu_test_0261_draft.csv,.csv,185,C:/Healthcare/LabResults/,2024-08-19T01:44:39,medium
menu_0262.pdf,.pdf,941,C:/Healthcare/PublicInfo/Menu/,2024-12-01T14:32:05,medium
notice_guideline_0263.docx,.docx,464,C:/Healthcare/Internal/Protocols/,2025-11-29T15:20:31,low
info_0264.txt,.txt,48,C:/Healthcare/PublicInfo/Parking/,2024-03-29T17:54:04,low
menu_consent_0265.pdf,.pdf,311,C:/Healthcare/Patients/,2024-02-21T03:37:20,low
maintenance_notice_0266.csv,.csv,66,C:/Healthcare/PublicInfo/Notices/,2025-10-12T10:38:50,medium
shift_0267.xlsx,.xlsx,1973,C:/Healthcare/StaffSchedules/,2023-07-02T08:28:05,low
schedule_0268.xlsx,.xlsx,302,C:/Healthcare/StaffSchedules/,2023-08-05T07:03:20,low
schedule_0269.pdf,.pdf,26,C:/Healthcare/StaffSchedules/,2025-12-29T17:01:36,medium
test_meeting_0270.pdf,.pdf,2638,C:/Healthcare/Meetings/,2023-04-03T02:20:16,medium
test_minutes_0271.txt,.txt,72,C:/Healthcare/Meetings/,2024-02-22T10:30:05,low
