filename,extension,filesize_kb,file_path,date_modified,sensitive,keywords
balance_16119.csv,.csv,27,C:/Finance/Accounts/,2025-06-28T03:10:28,0,[]
repayment_19387.docx,.docx,237,C:/Finance/Loans/,2024-10-01T09:09:16,0,[]
credit_report_announcement_20647.csv,.csv,112,C:/Finance/PublicInfo/,2024-01-21T11:42:58,0,['credit_report']
contract_15808.pdf,.pdf,1783,C:/Finance/Loans/,2022-04-10T11:18:40,1,[]
info_5073.csv,.csv,229,C:/Finance/Customers/,2023-12-26T16:50:27,1,[]
test_6842.xls,.xls,42,C:/Healthcare/LabResults/,2025-06-01T15:12:28,1,[]
diagnosis_schedule_11204.xlsx,.xlsx,2228,C:/Healthcare/StaffSchedules/,2023-03-09T10:10:24,1,['diagnosis']
salary_announcement_21906.pdf,.pdf,920,C:/Finance/PublicInfo/,2025-12-14T15:35:57,1,['salary']
policy_14126.pdf,.pdf,3399,C:/Healthcare/Insurance/,2025-11-19T17:31:13,0,[]
diagnosis_5579.xlsx,.xlsx,1027,C:/Healthcare/Patients/,2024-07-24T15:14:57,0,[]
guideline_6919.pdf,.pdf,905,C:/Healthcare/Internal/,2025-10-20T09:31:38,0,[]
claim_9239.docx,.docx,582,C:/Healthcare/Insurance/,2025-07-11T19:37:45,1,[]
results_0584.csv,.csv,257,C:/Healthcare/LabResults/,2023-07-09T11:03:22,0,[]
visit_2405.xlsx,.xlsx,215,C:/Healthcare/Patients/,2023-01-29T18:32:18,1,[]
invoice_18435.docx,.docx,526,C:/Healthcare/Insurance/,2024-10-26T16:57:42,0,[]
review_14588.xlsx,.xlsx,500,C:/Finance/Compliance/,2025-05-02T18:22:20,0,[]
summary_1062.csv,.csv,543,C:/Finance/Transactions/,2022-05-04T23:31:30,0,[]
account_6825.xlsx,.xlsx,1029,C:/Finance/Accounts/,2024-12-18T14:03:26,0,[]
customer_8048.docx,.docx,343,C:/Finance/Customers/,2025-05-18T13:49:39,0,[]
workorder_9437.txt,.txt,58,C:/Healthcare/Maintenance/,2024-05-19T17:19:02,0,[]
maintenance_24382.txt,.txt,125,C:/Healthcare/Maintenance/,2024-04-09T18:48:51,0,[]
balance_4343.xlsx,.xlsx,1164,C:/Finance/Accounts/,2023-12-19T04:17:39,0,[]
salary_20678.pdf,.pdf,1516,C:/Finance/HR/,2024-12-29T03:21:24,0,[]
guideline_17844.pdf,.pdf,645,C:/Healthcare/Internal/,2024-09-07T09:07:10,0,[]
protocol_22847.pdf,.pdf,241,C:/Healthcare/Internal/,2024-09-15T12:43:25,0,[]
loan_contract_roster_22849.xlsx,.xlsx,1174,C:/Finance/HR/,2024-12-18T19:12:49,1,['loan_contract']
roster_8653.pdf,.pdf,1468,C:/Healthcare/StaffSchedules/,2025-07-27T04:40:13,0,[]
consent_20082.csv,.csv,444,C:/Healthcare/Patients/,2025-11-15T20:45:29,0,[]
passwords_protocol_15014.xlsx,.xlsx,1667,C:/Healthcare/Internal/,2025-01-31T07:32:08,1,['passwords']
coverage_3815.csv,.csv,149,C:/Healthcare/Insurance/,2023-11-08T02:47:37,1,[]
log_20353.xlsx,.xlsx,2207,C:/Healthcare/Maintenance/,2024-04-02T07:14:52,1,[]
memo_0477.xlsx,.xlsx,315,C:/Finance/Reports/,2023-09-11T01:40:06,0,[]
results_18343.csv,.csv,621,C:/Healthcare/LabResults/,2024-02-06T21:39:25,1,[]
contract_23470.xlsx,.xlsx,959,C:/Finance/Loans/,2023-03-24T07:39:55,0,[]
profile_15350.pdf,.pdf,567,C:/Finance/Customers/,2023-10-26T07:05:33,0,[]
contract_10074.docx,.docx,209,C:/Finance/Loans/,2022-04-10T07:59:17,0,[]
salary_6472.xlsx,.xlsx,941,C:/Finance/HR/,2022-03-05T06:14:12,0,[]
balance_13283.xlsx,.xlsx,652,C:/Finance/Accounts/,2025-02-13T04:24:05,0,[]
schedule_14469.pdf,.pdf,1635,C:/Finance/PublicInfo/,2025-10-26T10:12:48,1,[]
payroll_notice_23687.csv,.csv,677,C:/Healthcare/PublicInfo/,2025-04-04T08:14:31,1,['payroll']
coverage_19578.csv,.csv,603,C:/Healthcare/Insurance/,2025-05-24T05:39:16,0,[]
summary_18884.csv,.csv,268,C:/Finance/Transactions/,2022-03-03T21:22:39,0,[]
agenda_0716.docx,.docx,575,C:/Healthcare/Meetings/,2023-10-30T19:21:22,0,[]
analysis_1654.xlsx,.xlsx,689,C:/Finance/Reports/,2022-04-01T17:57:49,0,[]
account_8581.csv,.csv,485,C:/Finance/Accounts/,2022-02-24T00:59:06,0,[]
diagnosis_24313.docx,.docx,595,C:/Healthcare/Patients/,2024-12-04T06:09:55,1,[]
consent_24860.xlsx,.xlsx,1089,C:/Healthcare/Patients/,2025-12-07T00:10:52,0,[]
protocol_10423.pdf,.pdf,1853,C:/Finance/Internal/,2024-05-22T11:14:47,0,[]
repayment_23514.xlsx,.xlsx,755,C:/Finance/Loans/,2024-08-08T20:49:10,1,[]
profile_14282.csv,.csv,577,C:/Finance/Customers/,2022-07-29T08:52:15,0,[]
coverage_6155.pdf,.pdf,2192,C:/Healthcare/Insurance/,2023-02-19T14:36:52,0,[]
audit_loan_9039.docx,.docx,425,C:/Finance/Loans/,2024-12-01T03:49:48,0,['audit']
roster_16577.xlsx,.xlsx,281,C:/Finance/HR/,2022-01-03T20:50:46,0,[]
guideline_15859.xlsx,.xlsx,804,C:/Healthcare/Internal/,2023-03-23T23:33:12,0,[]
guideline_6616.pdf,.pdf,2311,C:/Finance/Compliance/,2023-12-09T11:09:07,0,[]
diagnosis_7241.docx,.docx,792,C:/Healthcare/Patients/,2025-06-14T15:26:48,0,[]
patient_23343.csv,.csv,112,C:/Healthcare/Patients/,2024-10-19T13:03:28,0,[]
log_6834.txt,.txt,77,C:/Healthcare/Maintenance/,2024-01-17T18:48:00,0,[]
report_9704.pdf,.pdf,498,C:/Finance/Reports/,2023-09-02T17:13:21,0,[]
policy_5628.xlsx,.xlsx,1764,C:/Finance/Internal/,2025-04-28T18:05:01,1,[]
customer_12593.csv,.csv,603,C:/Finance/Customers/,2024-01-26T12:39:43,1,[]
info_11096.txt,.txt,84,C:/Finance/PublicInfo/,2025-06-01T07:53:53,0,[]
agreement_17616.xls,.xls,545,C:/Finance/Loans/,2024-05-06T17:24:20,0,[]
passwords_loan_22106.xlsx,.xlsx,1000,C:/Finance/Loans/,2024-11-19T15:11:17,1,['passwords']
menu_8681.txt,.txt,128,C:/Healthcare/PublicInfo/,2023-08-23T12:26:31,0,[]
log_7625.xlsx,.xlsx,710,C:/Healthcare/Maintenance/,2024-06-07T18:30:14,0,[]
medical_roster_10788.pdf,.pdf,351,C:/Healthcare/StaffSchedules/,2025-02-13T10:44:34,0,['medical']
payroll_minutes_20783.docx,.docx,671,C:/Healthcare/Meetings/,2024-11-09T10:38:39,0,['payroll']
claim_6862.csv,.csv,402,C:/Healthcare/Insurance/,2025-01-30T04:35:16,0,[]
maintenance_3206.txt,.txt,2,C:/Healthcare/Maintenance/,2023-07-23T09:30:15,0,[]
guideline_14465.docx,.docx,624,C:/Finance/Internal/,2022-04-12T06:14:01,1,[]
report_0236.docx,.docx,125,C:/Finance/HR/,2022-08-16T13:01:32,0,[]
procedure_6003.docx,.docx,186,C:/Finance/Internal/,2022-11-19T21:25:40,0,[]
report_14567.xlsx,.xlsx,887,C:/Finance/Reports/,2023-07-27T13:05:38,0,[]
info_2291.txt,.txt,126,C:/Finance/PublicInfo/,2024-11-28T05:25:37,0,[]
consent_agenda_18483.txt,.txt,48,C:/Healthcare/Meetings/,2024-04-02T10:00:46,0,['consent']
repayment_21954.xls,.xls,598,C:/Finance/Loans/,2024-05-22T03:33:06,0,[]
procedure_19141.docx,.docx,218,C:/Finance/Internal/,2022-01-03T23:58:14,0,[]
reimbursement_5662.pdf,.pdf,289,C:/Healthcare/Insurance/,2023-05-16T08:07:33,0,[]
contract_11668.docx,.docx,514,C:/Finance/Customers/,2023-08-12T03:43:41,0,[]
repayment_10869.xls,.xls,204,C:/Finance/Loans/,2025-08-11T11:38:49,0,[]
record_14697.pdf,.pdf,177,C:/Healthcare/Patients/,2025-02-07T16:15:29,0,[]
passwords_lab_18570.pdf,.pdf,727,C:/Healthcare/LabResults/,2025-10-21T08:04:27,0,['passwords']
patient_record_6301.csv,.csv,505,C:/Healthcare/Patients/,2024-08-12T03:16:36,1,['patient']
menu_22230.pdf,.pdf,455,C:/Healthcare/PublicInfo/,2023-08-14T08:05:25,0,[]
memo_20209.xlsx,.xlsx,1353,C:/Finance/Reports/,2023-07-04T18:35:50,0,[]
info_18923.txt,.txt,10,C:/Healthcare/PublicInfo/,2024-03-03T02:19:15,0,[]
consent_agenda_12011.docx,.docx,752,C:/Healthcare/Meetings/,2023-09-21T13:30:23,1,['consent']
workorder_23146.xlsx,.xlsx,1274,C:/Healthcare/Maintenance/,2023-03-05T16:21:43,1,[]
agreement_18474.xls,.xls,1235,C:/Finance/Loans/,2024-10-17T01:27:49,0,[]
test_23202.csv,.csv,375,C:/Healthcare/LabResults/,2023-10-05T20:24:03,0,[]
protocol_5060.pdf,.pdf,2497,C:/Healthcare/Internal/,2025-09-07T06:18:02,1,[]
minutes_11094.txt,.txt,134,C:/Healthcare/Meetings/,2024-07-28T11:06:30,0,[]
announcement_11037.txt,.txt,44,C:/Finance/PublicInfo/,2024-11-14T16:15:20,0,[]
ssn_maintenance_23791.pdf,.pdf,134,C:/Healthcare/Maintenance/,2025-11-15T21:10:34,0,['ssn']
coverage_22693.pdf,.pdf,48,C:/Healthcare/Insurance/,2023-09-11T12:44:23,0,[]
announcement_9885.pdf,.pdf,190,C:/Finance/PublicInfo/,2023-01-08T06:40:09,0,[]
diagnosis_5634.docx,.docx,377,C:/Healthcare/Patients/,2024-09-27T22:49:54,1,[]
customer_19985.csv,.csv,376,C:/Finance/Customers/,2024-05-08T01:14:11,0,[]
diagnosis_5819.csv,.csv,155,C:/Healthcare/Patients/,2025-11-17T11:07:16,0,[]
ledger_1782.csv,.csv,271,C:/Finance/Accounts/,2023-03-07T21:49:39,0,[]
lab_20975.pdf,.pdf,1539,C:/Healthcare/LabResults/,2023-11-19T06:34:11,0,[]
info_23491.pdf,.pdf,71,C:/Finance/PublicInfo/,2025-10-29T08:10:36,0,[]
policy_16829.docx,.docx,73,C:/Finance/Compliance/,2023-04-11T02:55:11,1,[]
profile_7440.docx,.docx,99,C:/Finance/Customers/,2023-03-18T14:12:27,0,[]
loan_15132.xlsx,.xlsx,2078,C:/Finance/Loans/,2025-11-20T15:34:27,0,[]
info_3604.pdf,.pdf,846,C:/Finance/Customers/,2025-04-02T17:15:15,1,[]
policy_8442.docx,.docx,672,C:/Finance/Internal/,2022-12-22T16:45:42,1,[]
test_21808.pdf,.pdf,1746,C:/Healthcare/LabResults/,2025-11-24T11:39:12,1,[]
confidential_salary_17113.docx,.docx,141,C:/Finance/HR/,2023-10-14T13:14:36,0,['confidential']
repayment_18417.xlsx,.xlsx,1126,C:/Finance/Loans/,2024-03-21T23:12:28,1,[]
patient_5889.docx,.docx,958,C:/Healthcare/Patients/,2025-02-06T19:35:33,1,[]
info_5849.txt,.txt,27,C:/Healthcare/PublicInfo/,2024-08-30T16:51:13,0,[]
protocol_9039.xlsx,.xlsx,765,C:/Healthcare/Internal/,2024-07-06T23:25:05,1,[]
salary_17664.pdf,.pdf,509,C:/Finance/HR/,2023-10-16T02:26:22,0,[]
contract_14257.pdf,.pdf,249,C:/Finance/Customers/,2024-01-16T02:52:15,0,[]
customer_4219.csv,.csv,35,C:/Finance/Customers/,2025-12-28T05:36:24,0,[]
report_11946.pdf,.pdf,402,C:/Finance/Reports/,2025-08-13T02:12:57,0,[]
pin_guideline_10162.docx,.docx,1366,C:/Finance/Internal/,2023-02-04T03:42:23,1,['pin']
audit_statement_10786.csv,.csv,242,C:/Finance/Transactions/,2024-09-19T20:50:51,1,['audit']
maintenance_6412.txt,.txt,63,C:/Healthcare/Maintenance/,2025-12-05T04:49:01,0,[]
ssn_memo_15870.pdf,.pdf,1731,C:/Finance/Reports/,2023-01-05T07:09:14,1,['ssn']
ssn_notice_14703.csv,.csv,181,C:/Healthcare/PublicInfo/,2023-02-11T04:14:40,1,['ssn']
minutes_19990.docx,.docx,254,C:/Healthcare/Meetings/,2025-05-14T05:50:14,0,[]
agreement_10878.xls,.xls,777,C:/Finance/Loans/,2024-05-19T05:51:41,0,[]
agreement_16747.docx,.docx,603,C:/Finance/Loans/,2022-07-28T06:00:28,0,[]
policy_16280.docx,.docx,233,C:/Finance/Compliance/,2023-07-10T16:14:46,0,[]
guideline_24419.pdf,.pdf,1610,C:/Healthcare/Internal/,2025-03-09T11:34:24,0,[]
notice_15200.pdf,.pdf,1238,C:/Healthcare/PublicInfo/,2023-04-09T18:54:58,0,[]
results_6420.pdf,.pdf,585,C:/Healthcare/LabResults/,2025-08-11T15:58:22,0,[]
guideline_10669.docx,.docx,577,C:/Finance/Internal/,2025-04-20T20:54:28,0,[]
meeting_1591.docx,.docx,88,C:/Healthcare/Meetings/,2023-03-16T06:04:48,0,[]
agenda_7287.docx,.docx,628,C:/Healthcare/Meetings/,2023-01-26T00:25:56,1,[]
record_12569.docx,.docx,357,C:/Healthcare/Patients/,2025-07-22T11:10:14,0,[]
roster_1323.xlsx,.xlsx,901,C:/Finance/HR/,2023-03-24T11:59:26,0,[]
procedure_14593.docx,.docx,202,C:/Healthcare/Internal/,2023-01-23T08:03:11,1,[]
info_10660.csv,.csv,372,C:/Finance/Customers/,2023-08-16T09:36:06,0,[]
meeting_17229.txt,.txt,59,C:/Healthcare/Meetings/,2025-07-11T14:09:00,0,[]
review_9590.xlsx,.xlsx,1767,C:/Finance/Compliance/,2023-10-04T08:47:37,0,[]
schedule_16336.xlsx,.xlsx,2627,C:/Healthcare/StaffSchedules/,2023-08-24T04:23:41,1,[]
lab_1840.xls,.xls,1813,C:/Healthcare/LabResults/,2025-12-19T08:20:29,0,[]
consent_22819.docx,.docx,192,C:/Healthcare/Patients/,2023-11-28T13:22:33,1,[]
visit_11110.csv,.csv,169,C:/Healthcare/Patients/,2025-06-06T22:44:29,0,[]
ledger_14320.xlsx,.xlsx,1217,C:/Finance/Accounts/,2022-07-12T13:49:02,0,[]
visit_22105.pdf,.pdf,430,C:/Healthcare/Patients/,2025-03-15T04:58:57,0,[]
schedule_21766.csv,.csv,345,C:/Healthcare/StaffSchedules/,2023-07-03T13:22:45,0,[]
reimbursement_12669.csv,.csv,640,C:/Healthcare/Insurance/,2024-07-17T03:30:27,0,[]
customer_info_0295.txt,.txt,125,C:/Finance/PublicInfo/,2022-06-10T11:02:22,1,['customer']
payroll_3528.xlsx,.xlsx,1017,C:/Finance/HR/,2022-03-20T13:11:13,1,[]
guideline_16356.pdf,.pdf,418,C:/Healthcare/Internal/,2023-10-30T10:43:02,0,[]
guideline_6932.xlsx,.xlsx,650,C:/Finance/Internal/,2023-09-14T05:57:54,0,[]
profile_3288.docx,.docx,613,C:/Finance/Customers/,2025-05-18T10:08:48,1,[]
schedule_21443.csv,.csv,555,C:/Healthcare/StaffSchedules/,2024-05-04T21:39:41,1,[]
payroll_23858.xlsx,.xlsx,375,C:/Finance/HR/,2022-03-18T03:34:45,1,[]
procedure_3033.xlsx,.xlsx,228,C:/Healthcare/Internal/,2023-10-17T19:55:33,0,[]
claim_21401.csv,.csv,578,C:/Healthcare/Insurance/,2023-11-24T03:12:13,1,[]
record_16785.docx,.docx,37,C:/Healthcare/Patients/,2025-04-07T02:50:38,0,[]
audit_3271.csv,.csv,155,C:/Finance/Accounts/,2023-12-24T01:31:06,1,[]
patient_18026.pdf,.pdf,548,C:/Healthcare/Patients/,2023-05-14T09:03:42,0,[]
agreement_0770.docx,.docx,1038,C:/Finance/Loans/,2023-04-01T10:08:56,0,[]
agreement_13027.xls,.xls,231,C:/Finance/Loans/,2022-01-03T20:04:59,0,[]
audit_6014.docx,.docx,496,C:/Finance/Compliance/,2025-02-19T12:48:01,0,[]
announcement_15001.pdf,.pdf,1082,C:/Finance/PublicInfo/,2025-07-06T20:17:23,0,[]
memo_1283.xlsx,.xlsx,1313,C:/Finance/Reports/,2024-12-26T06:19:44,1,[]
log_0666.txt,.txt,8,C:/Healthcare/Maintenance/,2025-09-01T07:43:44,0,[]
audit_9308.xlsx,.xlsx,536,C:/Finance/Compliance/,2022-12-14T11:47:47,1,[]
report_23413.pdf,.pdf,259,C:/Finance/Reports/,2025-07-05T10:52:10,0,[]
procedure_8467.docx,.docx,463,C:/Healthcare/Internal/,2025-11-08T01:17:49,0,[]
loan_2492.docx,.docx,496,C:/Finance/Loans/,2025-07-16T01:13:30,1,[]
meeting_7952.pdf,.pdf,959,C:/Healthcare/Meetings/,2023-10-16T08:53:11,0,[]
transaction_0988.csv,.csv,93,C:/Finance/Transactions/,2022-08-02T04:48:35,1,[]
log_15660.xlsx,.xlsx,567,C:/Healthcare/Maintenance/,2024-05-01T04:58:26,0,[]
roster_13565.pdf,.pdf,1982,C:/Healthcare/StaffSchedules/,2024-12-07T20:20:53,1,[]
repayment_19842.xls,.xls,1002,C:/Finance/Loans/,2023-03-26T12:00:19,0,[]
log_15782.pdf,.pdf,1398,C:/Healthcare/Maintenance/,2024-11-12T13:44:20,0,[]
prescription_shift_1242.csv,.csv,82,C:/Healthcare/StaffSchedules/,2024-05-25T21:08:22,1,['prescription']
loan_18938.xlsx,.xlsx,666,C:/Finance/Loans/,2024-06-10T21:40:10,0,[]
meeting_5297.pdf,.pdf,863,C:/Healthcare/Meetings/,2024-09-17T03:26:39,0,[]
policy_23532.xlsx,.xlsx,881,C:/Finance/Compliance/,2023-02-16T18:57:16,0,[]
invoice_1088.docx,.docx,63,C:/Healthcare/Insurance/,2025-01-06T03:22:07,1,[]
bank_statement_review_8172.xlsx,.xlsx,1427,C:/Finance/Compliance/,2024-12-06T04:29:14,1,['bank_statement']
transfer_9225.csv,.csv,570,C:/Finance/Transactions/,2023-12-06T10:15:10,0,[]
visit_5442.csv,.csv,308,C:/Healthcare/Patients/,2025-03-29T10:42:18,0,[]
parking_12360.txt,.txt,18,C:/Healthcare/PublicInfo/,2024-11-08T11:46:59,0,[]
lab_12128.csv,.csv,41,C:/Healthcare/LabResults/,2024-03-23T19:25:50,0,[]
transfer_9560.xlsx,.xlsx,540,C:/Finance/Transactions/,2025-05-06T09:32:16,0,[]
summary_23424.pdf,.pdf,1165,C:/Finance/Reports/,2023-10-03T20:06:15,0,[]
schedule_13684.pdf,.pdf,592,C:/Finance/PublicInfo/,2025-11-02T09:01:58,0,[]
procedure_24745.docx,.docx,605,C:/Healthcare/Internal/,2024-10-20T15:24:30,0,[]
repayment_6839.pdf,.pdf,1160,C:/Finance/Loans/,2024-06-02T05:22:18,1,[]
audit_profile_20283.pdf,.pdf,1509,C:/Finance/Customers/,2022-02-26T10:05:26,0,['audit']
review_23996.docx,.docx,87,C:/Finance/Compliance/,2025-07-21T14:52:03,0,[]
log_8250.pdf,.pdf,376,C:/Healthcare/Maintenance/,2023-06-08T20:17:57,1,[]
guideline_2353.xlsx,.xlsx,965,C:/Healthcare/Internal/,2025-01-15T13:23:00,0,[]
claim_9747.pdf,.pdf,2696,C:/Healthcare/Insurance/,2025-02-01T21:44:36,1,[]
