filename,extension,filesize_kb,file_path,date_modified,sensitive,keywords
notice_0045.txt,.txt,93,C:/Finance/PublicInfo/,2023-05-25T22:29:33,0,[]
roster_0046.xlsx,.xlsx,31,C:/Finance/HR/,2023-05-30T10:09:42,0,[]
account_0047.xlsx,.xlsx,611,C:/Finance/Accounts/,2023-11-07T01:42:40,0,[]
summary_0048.csv,.csv,679,C:/Finance/Reports/,2022-10-23T06:39:01,0,[]
passwords_report_0049.docx,.docx,810,C:/Finance/HR/,2022-11-03T02:00:07,0,['passwords']
summary_0050.xlsx,.xlsx,1869,C:/Finance/Reports/,2024-02-27T18:53:50,0,[]
roster_0051.xlsx,.xlsx,1522,C:/Finance/HR/,2023-08-12T23:33:37,1,[]
repayment_0052.xls,.xls,482,C:/Finance/Loans/,2025-05-05T15:12:44,0,[]
memo_0053.xlsx,.xlsx,972,C:/Finance/Reports/,2025-02-17T06:37:53,0,[]
repayment_0054.xls,.xls,51,C:/Finance/Loans/,2025-03-12T20:27:34,0,[]
transfer_0055.pdf,.pdf,3904,C:/Finance/Transactions/,2024-08-07T13:56:43,1,[]
profile_0056.docx,.docx,279,C:/Finance/Customers/,2024-12-04T04:25:18,1,[]
ledger_0057.pdf,.pdf,1360,C:/Finance/Accounts/,2023-12-23T15:40:30,1,[]
ledger_0058.csv,.csv,51,C:/Finance/Accounts/,2024-07-14T00:04:17,0,[]
memo_0059.csv,.csv,152,C:/Finance/Reports/,2024-05-01T02:08:48,0,[]
schedule_0060.csv,.csv,352,C:/Finance/PublicInfo/,2025-04-23T01:49:09,0,[]
policy_0061.pdf,.pdf,760,C:/Finance/Internal/,2023-05-12T15:38:11,1,[]
policy_0062.docx,.docx,322,C:/Finance/Internal/,2023-09-26T04:24:21,0,[]
salary_memo_0063.xlsx,.xlsx,967,C:/Finance/Reports/,2022-01-31T08:12:14,1,['salary']
audit_0064.docx,.docx,769,C:/Finance/Compliance/,2024-04-16T02:19:01,0,[]
policy_0065.xlsx,.xlsx,103,C:/Finance/Internal/,2024-11-05T01:24:57,1,[]
review_0066.xlsx,.xlsx,879,C:/Finance/Compliance/,2024-07-08T11:21:43,0,[]
audit_audit_0067.xlsx,.xlsx,781,C:/Finance/Accounts/,2023-12-08T08:25:10,1,['audit']
memo_0068.xlsx,.xlsx,601,C:/Finance/Reports/,2024-01-01T14:18:35,0,[]
ledger_0069.pdf,.pdf,130,C:/Finance/Accounts/,2024-10-09T11:10:29,1,[]
balance_0070.pdf,.pdf,1252,C:/Finance/Accounts/,2024-11-05T23:14:05,1,[]
profile_0071.docx,.docx,90,C:/Finance/Customers/,2025-03-07T20:41:21,1,[]
profile_0072.csv,.csv,593,C:/Finance/Customers/,2024-11-18T05:20:13,1,[]
bank_statement_guideline_0073.docx,.docx,414,C:/Finance/Compliance/,2023-04-14T11:49:02,0,['bank_statement']
customer_0074.csv,.csv,113,C:/Finance/Customers/,2023-06-15T02:01:13,1,[]
loan_contract_audit_0075.pdf,.pdf,1588,C:/Finance/Accounts/,2023-11-08T12:08:15,1,['loan_contract']
repayment_0076.xls,.xls,707,C:/Finance/Loans/,2025-07-06T17:37:01,0,[]
salary_0077.docx,.docx,665,C:/Finance/HR/,2023-12-23T21:35:14,1,[]
review_0078.docx,.docx,676,C:/Finance/Compliance/,2023-06-13T16:45:06,1,[]
roster_0079.xlsx,.xlsx,855,C:/Finance/HR/,2023-09-24T08:44:19,0,[]
notice_0080.txt,.txt,112,C:/Finance/PublicInfo/,2023-04-03T01:53:51,0,[]
transfer_0081.xlsx,.xlsx,626,C:/Finance/Transactions/,2023-10-23T23:55:54,0,[]
guideline_0082.docx,.docx,554,C:/Finance/Internal/,2022-07-05T17:19:25,1,[]
policy_0083.xlsx,.xlsx,941,C:/Finance/Internal/,2025-03-26T22:36:16,0,[]
procedure_0084.pdf,.pdf,2227,C:/Finance/Internal/,2025-01-04T20:50:32,1,[]
procedure_0085.docx,.docx,559,C:/Finance/Internal/,2025-09-11T02:34:48,0,[]
announcement_0086.pdf,.pdf,310,C:/Finance/PublicInfo/,2022-03-21T19:27:46,0,[]
customer_report_0087.xlsx,.xlsx,1074,C:/Finance/HR/,2022-03-25T06:41:28,1,['customer']
account_number_repayment_0088.pdf,.pdf,1582,C:/Finance/Loans/,2025-05-13T08:57:17,1,['account_number']
summary_0089.pdf,.pdf,421,C:/Finance/Transactions/,2023-04-20T09:24:02,0,[]
ledger_0090.csv,.csv,331,C:/Finance/Accounts/,2022-09-01T23:30:46,1,[]
transaction_0091.csv,.csv,576,C:/Finance/Transactions/,2022-02-20T16:54:07,0,[]
statement_0092.csv,.csv,32,C:/Finance/Transactions/,2025-05-08T20:21:27,0,[]
transfer_0093.xlsx,.xlsx,888,C:/Finance/Transactions/,2022-09-15T18:02:59,0,[]
roster_0094.pdf,.pdf,434,C:/Finance/HR/,2023-02-27T22:04:25,0,[]
confidential_guideline_0095.pdf,.pdf,1483,C:/Finance/Internal/,2022-02-10T04:18:47,0,['confidential']
customer_0096.pdf,.pdf,375,C:/Finance/Customers/,2025-03-20T19:44:44,0,[]
contract_0097.docx,.docx,543,C:/Finance/Loans/,2024-02-03T20:51:59,1,[]
contract_0098.docx,.docx,135,C:/Finance/Customers/,2024-12-13T14:01:44,0,[]
schedule_0099.pdf,.pdf,147,C:/Finance/PublicInfo/,2023-05-18T04:31:13,0,[]
contract_0100.csv,.csv,360,C:/Finance/Customers/,2023-12-19T15:43:35,0,[]
audit_0101.pdf,.pdf,719,C:/Finance/Compliance/,2023-02-19T20:34:41,0,[]
protocol_0102.docx,.docx,438,C:/Finance/Internal/,2024-08-03T20:22:51,0,[]
statement_0103.pdf,.pdf,2545,C:/Finance/Transactions/,2025-11-19T04:29:34,0,[]
customer_0104.docx,.docx,1191,C:/Finance/Customers/,2024-12-31T19:39:06,1,[]
report_0105.pdf,.pdf,542,C:/Finance/HR/,2025-12-03T01:44:08,1,[]
policy_0106.xlsx,.xlsx,523,C:/Finance/Internal/,2025-12-22T07:18:16,1,[]
procedure_0107.docx,.docx,47,C:/Finance/Internal/,2024-01-31T15:06:54,1,[]
contract_0108.docx,.docx,229,C:/Finance/Loans/,2023-05-15T20:43:44,0,[]
transfer_0109.pdf,.pdf,613,C:/Finance/Transactions/,2025-03-02T20:37:13,1,[]
schedule_0110.csv,.csv,217,C:/Finance/PublicInfo/,2024-02-09T11:11:25,0,[]
account_0111.xlsx,.xlsx,1122,C:/Finance/Accounts/,2023-12-11T19:30:48,0,[]
audit_0112.pdf,.pdf,1175,C:/Finance/Accounts/,2023-02-16T16:45:55,0,[]
memo_0113.xlsx,.xlsx,1277,C:/Finance/Reports/,2023-08-14T07:46:37,0,[]
memo_0114.xlsx,.xlsx,689,C:/Finance/Reports/,2025-12-01T14:43:31,1,[]
payroll_0115.xlsx,.xlsx,1266,C:/Finance/HR/,2023-11-21T05:32:07,1,[]
confidential_loan_0116.xls,.xls,575,C:/Finance/Loans/,2024-04-05T03:18:56,1,['confidential']
guideline_0117.docx,.docx,644,C:/Finance/Compliance/,2023-01-10T02:47:07,1,[]
notice_0118.csv,.csv,38,C:/Finance/PublicInfo/,2025-10-28T09:44:20,0,[]
loan_contract_notice_0119.csv,.csv,338,C:/Finance/PublicInfo/,2024-12-08T08:45:11,0,['loan_contract']
roster_0120.pdf,.pdf,2584,C:/Finance/HR/,2024-06-07T10:49:24,0,[]
credit_report_summary_0121.xlsx,.xlsx,951,C:/Finance/Reports/,2025-04-24T01:33:36,1,['credit_report']
audit_0122.pdf,.pdf,807,C:/Finance/Accounts/,2025-05-30T18:11:25,0,[]
analysis_0123.pdf,.pdf,139,C:/Finance/Reports/,2025-07-26T07:28:23,0,[]
loan_0124.xls,.xls,489,C:/Finance/Loans/,2022-05-21T00:24:56,1,[]
report_0125.docx,.docx,129,C:/Finance/HR/,2024-04-04T15:36:39,1,[]
policy_0126.xlsx,.xlsx,143,C:/Finance/Internal/,2025-03-05T17:44:59,0,[]
memo_0127.csv,.csv,437,C:/Finance/Reports/,2025-01-30T00:45:21,1,[]
salary_audit_0128.xlsx,.xlsx,403,C:/Finance/Compliance/,2024-11-11T04:51:36,1,['salary']
account_number_roster_0129.pdf,.pdf,609,C:/Finance/HR/,2023-05-25T12:57:37,1,['account_number']
summary_0130.xlsx,.xlsx,532,C:/Finance/Transactions/,2022-02-27T19:22:07,0,[]
passwords_payroll_0131.xlsx,.xlsx,1012,C:/Finance/HR/,2025-02-28T10:16:18,1,['passwords']
policy_0132.pdf,.pdf,1107,C:/Finance/Internal/,2025-12-29T18:26:08,0,[]
roster_0133.docx,.docx,16,C:/Finance/HR/,2024-12-01T04:00:47,0,[]
pin_summary_0134.xlsx,.xlsx,1776,C:/Finance/Reports/,2023-12-08T09:05:32,1,['pin']
loan_contract_customer_0135.docx,.docx,1041,C:/Finance/Customers/,2022-04-17T13:58:18,1,['loan_contract']
policy_0136.docx,.docx,837,C:/Finance/Internal/,2024-07-14T19:48:21,1,[]
balance_0137.xlsx,.xlsx,628,C:/Finance/Accounts/,2025-09-07T23:31:07,0,[]
account_0138.xlsx,.xlsx,376,C:/Finance/Accounts/,2022-03-23T09:34:37,1,[]
loan_0139.xls,.xls,1039,C:/Finance/Loans/,2022-06-19T09:49:41,0,[]
announcement_0140.txt,.txt,112,C:/Finance/PublicInfo/,2023-04-14T13:35:37,0,[]
audit_announcement_0141.txt,.txt,96,C:/Finance/PublicInfo/,2025-11-14T04:06:18,0,['audit']
announcement_0142.pdf,.pdf,193,C:/Finance/PublicInfo/,2024-06-28T07:58:38,1,[]
guideline_0143.xlsx,.xlsx,1249,C:/Finance/Internal/,2022-06-04T01:38:27,0,[]
profile_0144.csv,.csv,325,C:/Finance/Customers/,2023-09-12T09:44:19,0,[]
audit_0145.xlsx,.xlsx,1294,C:/Finance/Compliance/,2025-12-04T19:22:34,0,[]
customer_announcement_0146.pdf,.pdf,1028,C:/Finance/PublicInfo/,2022-04-04T04:15:10,0,['customer']
procedure_0147.pdf,.pdf,1081,C:/Finance/Internal/,2025-11-23T17:07:36,0,[]
account_0148.pdf,.pdf,419,C:/Finance/Accounts/,2022-12-15T08:27:16,0,[]
pin_info_0149.docx,.docx,1062,C:/Finance/Customers/,2025-04-07T03:57:30,1,['pin']
pin_protocol_0150.docx,.docx,204,C:/Finance/Internal/,2022-01-10T11:38:25,0,['pin']
bank_statement_contract_0151.xlsx,.xlsx,1697,C:/Finance/Loans/,2022-12-01T04:44:06,1,['bank_statement']
audit_0152.docx,.docx,431,C:/Finance/Compliance/,2024-07-15T04:50:00,0,[]
profile_0153.csv,.csv,732,C:/Finance/Customers/,2024-10-25T06:51:47,0,[]
review_0154.docx,.docx,167,C:/Finance/Compliance/,2022-06-22T06:16:13,1,[]
report_0155.xlsx,.xlsx,594,C:/Finance/HR/,2022-03-27T02:25:10,0,[]
balance_0156.xlsx,.xlsx,2653,C:/Finance/Accounts/,2024-02-12T15:52:08,0,[]
review_0157.pdf,.pdf,1341,C:/Finance/Compliance/,2023-07-05T04:18:33,1,[]
customer_0158.docx,.docx,198,C:/Finance/Customers/,2023-10-29T20:52:41,0,[]
review_0159.xlsx,.xlsx,953,C:/Finance/Compliance/,2024-08-18T05:22:48,0,[]
customer_info_0160.csv,.csv,293,C:/Finance/PublicInfo/,2023-09-07T19:15:06,1,['customer']
salary_0161.xlsx,.xlsx,205,C:/Finance/HR/,2024-03-03T04:23:27,1,[]
statement_0162.pdf,.pdf,679,C:/Finance/Transactions/,2022-06-09T16:49:50,0,[]
agreement_0163.docx,.docx,214,C:/Finance/Loans/,2025-04-15T13:51:54,0,[]
schedule_0164.txt,.txt,72,C:/Finance/PublicInfo/,2025-09-04T13:27:31,0,[]
report_0165.pdf,.pdf,957,C:/Finance/Reports/,2023-07-01T17:21:25,0,[]
guideline_0166.docx,.docx,530,C:/Finance/Internal/,2025-09-04T13:34:35,1,[]
contract_0167.docx,.docx,472,C:/Finance/Customers/,2023-11-30T15:17:15,0,[]
summary_0168.csv,.csv,124,C:/Finance/Transactions/,2025-07-24T19:41:02,0,[]
report_0169.csv,.csv,364,C:/Finance/Reports/,2023-11-14T14:49:54,1,[]
policy_0170.pdf,.pdf,363,C:/Finance/Internal/,2024-11-20T15:08:29,0,[]
customer_account_0171.pdf,.pdf,330,C:/Finance/Accounts/,2025-08-15T20:41:28,1,['customer']
agreement_0172.docx,.docx,123,C:/Finance/Loans/,2022-07-20T07:39:58,1,[]
contract_0173.pdf,.pdf,2138,C:/Finance/Customers/,2025-02-21T15:30:57,1,[]
guideline_0174.docx,.docx,112,C:/Finance/Internal/,2023-06-15T20:42:18,1,[]
notice_0175.pdf,.pdf,1151,C:/Finance/PublicInfo/,2024-04-18T12:06:44,1,[]
protocol_0176.docx,.docx,206,C:/Finance/Internal/,2022-10-08T22:25:34,0,[]
loan_0177.xls,.xls,731,C:/Finance/Loans/,2023-03-19T14:52:59,0,[]
notice_0178.pdf,.pdf,804,C:/Finance/PublicInfo/,2023-07-26T10:06:17,0,[]
info_0179.txt,.txt,106,C:/Finance/PublicInfo/,2025-05-29T17:06:32,0,[]
loan_0180.xlsx,.xlsx,341,C:/Finance/Loans/,2025-08-07T01:08:59,0,[]
ssn_protocol_0181.xlsx,.xlsx,673,C:/Finance/Internal/,2023-11-11T14:09:33,1,['ssn']
profile_0182.csv,.csv,208,C:/Finance/Customers/,2023-09-08T20:52:30,0,[]
guideline_0183.pdf,.pdf,410,C:/Finance/Internal/,2025-07-27T14:45:34,0,[]
audit_analysis_0184.csv,.csv,381,C:/Finance/Reports/,2023-11-28T21:04:30,0,['audit']
ledger_0185.pdf,.pdf,1545,C:/Finance/Accounts/,2024-03-30T20:44:52,0,[]
audit_0186.pdf,.pdf,418,C:/Finance/Compliance/,2024-08-25T12:03:39,1,[]
schedule_0187.pdf,.pdf,2316,C:/Finance/PublicInfo/,2022-08-12T00:55:57,1,[]
roster_0188.pdf,.pdf,653,C:/Finance/HR/,2023-07-15T04:16:57,0,[]
customer_0189.csv,.csv,168,C:/Finance/Customers/,2023-01-30T00:46:01,0,[]
ledger_0190.csv,.csv,193,C:/Finance/Accounts/,2025-02-16T01:45:26,0,[]
summary_0191.pdf,.pdf,295,C:/Finance/Reports/,2023-12-23T18:23:49,0,[]
audit_notice_0192.txt,.txt,63,C:/Finance/PublicInfo/,2022-03-10T01:12:58,1,['audit']
statement_0193.pdf,.pdf,1722,C:/Finance/Transactions/,2023-01-29T12:13:18,0,[]
balance_0194.pdf,.pdf,1893,C:/Finance/Accounts/,2023-03-01T10:15:12,0,[]
contract_0195.csv,.csv,429,C:/Finance/Customers/,2022-10-18T05:03:02,0,[]
info_0196.csv,.csv,351,C:/Finance/PublicInfo/,2022-05-03T14:36:43,0,[]
guideline_0197.docx,.docx,795,C:/Finance/Compliance/,2023-04-22T02:59:37,0,[]
schedule_0198.txt,.txt,114,C:/Finance/PublicInfo/,2023-07-02T16:21:49,0,[]
credit_report_policy_0199.pdf,.pdf,1363,C:/Finance/Compliance/,2022-09-06T12:44:14,1,['credit_report']
customer_audit_0200.xlsx,.xlsx,661,C:/Finance/Accounts/,2024-05-31T04:24:47,1,['customer']
audit_0201.csv,.csv,129,C:/Finance/Accounts/,2024-04-02T11:41:42,1,[]
summary_0202.xlsx,.xlsx,390,C:/Finance/Reports/,2023-08-25T03:56:06,1,[]
protocol_0203.docx,.docx,9,C:/Finance/Internal/,2024-02-03T01:16:14,1,[]
transaction_0204.csv,.csv,44,C:/Finance/Transactions/,2024-11-25T08:09:55,0,[]
report_0205.csv,.csv,383,C:/Finance/Reports/,2025-01-07T06:27:19,1,[]
account_number_agreement_0206.xlsx,.xlsx,1036,C:/Finance/Loans/,2023-07-15T15:11:51,0,['account_number']
guideline_0207.pdf,.pdf,1631,C:/Finance/Internal/,2023-04-26T11:11:37,0,[]
review_0208.xlsx,.xlsx,436,C:/Finance/Compliance/,2023-05-08T11:38:53,0,[]
passwords_info_0209.docx,.docx,333,C:/Finance/Customers/,2023-11-04T01:10:43,1,['passwords']
procedure_0210.xlsx,.xlsx,2309,C:/Finance/Internal/,2025-12-23T01:33:08,0,[]
statement_0211.xlsx,.xlsx,1272,C:/Finance/Transactions/,2022-07-14T10:41:12,1,[]
payroll_0212.pdf,.pdf,63,C:/Finance/HR/,2024-10-20T07:20:29,1,[]
report_0213.csv,.csv,302,C:/Finance/Reports/,2024-06-14T23:35:24,1,[]
report_0214.pdf,.pdf,1393,C:/Finance/HR/,2024-09-24T04:02:17,1,[]
report_0215.pdf,.pdf,87,C:/Finance/HR/,2024-01-23T06:11:26,1,[]
notice_0216.pdf,.pdf,1029,C:/Finance/PublicInfo/,2023-09-12T09:13:57,0,[]
loan_0217.xlsx,.xlsx,788,C:/Finance/Loans/,2022-05-31T09:24:00,0,[]
audit_0218.xlsx,.xlsx,1631,C:/Finance/Accounts/,2025-06-17T16:39:08,1,[]
summary_0219.csv,.csv,209,C:/Finance/Reports/,2025-09-27T14:18:58,1,[]
payroll_0220.pdf,.pdf,722,C:/Finance/HR/,2023-07-03T04:52:57,0,[]
audit_0221.xlsx,.xlsx,514,C:/Finance/Accounts/,2022-01-13T16:52:32,0,[]
info_0222.docx,.docx,126,C:/Finance/Customers/,2024-06-04T21:38:26,0,[]
passwords_protocol_0223.docx,.docx,704,C:/Finance/Internal/,2024-08-26T04:07:48,1,['passwords']
customer_0224.pdf,.pdf,235,C:/Finance/Customers/,2025-03-18T19:08:30,0,[]
contract_0225.pdf,.pdf,3069,C:/Finance/Loans/,2024-01-06T22:27:43,1,[]
policy_0226.pdf,.pdf,1385,C:/Finance/Internal/,2025-02-22T11:49:24,0,[]
report_0227.pdf,.pdf,3676,C:/Finance/HR/,2024-11-12T17:19:23,1,[]
info_0228.csv,.csv,71,C:/Finance/Customers/,2024-01-08T06:00:20,0,[]
salary_0229.xlsx,.xlsx,492,C:/Finance/HR/,2024-08-20T17:25:31,0,[]
bank_statement_guideline_0230.pdf,.pdf,2281,C:/Finance/Compliance/,2022-08-24T05:45:59,1,['bank_statement']
review_0231.xlsx,.xlsx,629,C:/Finance/Compliance/,2025-02-03T23:30:57,0,[]
balance_0232.pdf,.pdf,945,C:/Finance/Accounts/,2022-09-27T00:42:31,0,[]
info_0233.csv,.csv,315,C:/Finance/PublicInfo/,2025-06-02T10:20:16,0,[]
salary_0234.pdf,.pdf,228,C:/Finance/HR/,2023-04-08T07:52:30,1,[]
report_0235.xlsx,.xlsx,2471,C:/Finance/HR/,2023-03-01T19:14:09,0,[]
report_0236.docx,.docx,125,C:/Finance/HR/,2022-08-16T13:01:32,0,[]
payroll_0237.docx,.docx,806,C:/Finance/HR/,2022-11-10T21:38:28,0,[]
tax_info_protocol_0238.docx,.docx,719,C:/Finance/Internal/,2025-11-07T03:42:45,0,['tax_info']
salary_policy_0239.docx,.docx,550,C:/Finance/Internal/,2022-08-02T13:08:33,1,['salary']
balance_0240.pdf,.pdf,973,C:/Finance/Accounts/,2022-11-06T20:15:27,0,[]
payroll_0241.docx,.docx,135,C:/Finance/HR/,2025-01-28T07:46:51,1,[]
balance_0242.pdf,.pdf,272,C:/Finance/Accounts/,2025-07-22T23:54:53,0,[]
guideline_0243.xlsx,.xlsx,606,C:/Finance/Compliance/,2022-01-15T09:30:18,0,[]
payroll_0244.pdf,.pdf,20,C:/Finance/HR/,2024-03-25T12:00:42,0,[]
notice_0245.csv,.csv,364,C:/Finance/PublicInfo/,2022-09-10T10:13:30,0,[]
loan_contract_notice_0246.txt,.txt,134,C:/Finance/PublicInfo/,2024-11-13T15:29:48,0,['loan_contract']
summary_0247.csv,.csv,580,C:/Finance/Transactions/,2022-10-15T01:08:32,0,[]
salary_agreement_0248.docx,.docx,430,C:/Finance/Loans/,2023-04-15T01:21:24,1,['salary']
account_0249.xlsx,.xlsx,1419,C:/Finance/Accounts/,2023-09-22T19:01:36,1,[]
protocol_0250.xlsx,.xlsx,1247,C:/Finance/Internal/,2022-12-10T01:51:23,0,[]
summary_0251.pdf,.pdf,56,C:/Finance/Transactions/,2024-05-03T04:56:47,0,[]
notice_0252.csv,.csv,52,C:/Finance/PublicInfo/,2024-03-27T08:18:29,0,[]
tax_info_info_0253.txt,.txt,166,C:/Finance/PublicInfo/,2024-04-13T16:08:27,1,['tax_info']
account_number_contract_0254.pdf,.pdf,359,C:/Finance/Loans/,2023-11-24T00:47:54,0,['account_number']
audit_0255.csv,.csv,357,C:/Finance/Accounts/,2025-01-28T13:50:09,1,[]
ledger_0256.csv,.csv,383,C:/Finance/Accounts/,2022-04-10T01:08:30,0,[]
procedure_0257.xlsx,.xlsx,808,C:/Finance/Internal/,2022-07-30T09:09:14,0,[]
review_0258.docx,.docx,543,C:/Finance/Compliance/,2024-10-25T01:24:50,0,[]
passwords_protocol_0259.docx,.docx,622,C:/Finance/Internal/,2025-07-20T20:24:20,1,['passwords']
account_0260.pdf,.pdf,2219,C:/Finance/Accounts/,2022-12-23T18:29:49,0,[]
transfer_0261.xlsx,.xlsx,948,C:/Finance/Transactions/,2025-06-11T11:32:02,0,[]
policy_0262.docx,.docx,254,C:/Finance/Compliance/,2024-11-09T22:51:25,1,[]
ledger_0263.xlsx,.xlsx,251,C:/Finance/Accounts/,2022-03-29T16:23:10,1,[]
repayment_0264.xls,.xls,1904,C:/Finance/Loans/,2025-04-15T02:18:43,0,[]
analysis_0265.pdf,.pdf,221,C:/Finance/Reports/,2024-05-14T19:57:20,0,[]
contract_0266.xls,.xls,1144,C:/Finance/Loans/,2023-08-16T02:28:28,1,[]
guideline_0267.docx,.docx,958,C:/Finance/Internal/,2023-01-10T07:56:42,1,[]
transfer_0268.csv,.csv,454,C:/Finance/Transactions/,2024-05-15T17:09:22,0,[]
policy_0269.docx,.docx,46,C:/Finance/Internal/,2023-07-31T10:46:18,0,[]
salary_profile_0270.docx,.docx,476,C:/Finance/Customers/,2022-10-20T07:14:09,0,['salary']
policy_0271.docx,.docx,25,C:/Finance/Internal/,2025-12-26T19:50:54,0,[]
transaction_0272.pdf,.pdf,731,C:/Finance/Transactions/,2024-12-29T06:23:40,0,[]
transfer_0273.xlsx,.xlsx,58,C:/Finance/Transactions/,2023-07-13T02:10:01,0,[]
report_0274.docx,.docx,614,C:/Finance/HR/,2023-05-13T11:09:43,0,[]
account_number_summary_0275.xlsx,.xlsx,610,C:/Finance/Transactions/,2024-06-26T06:17:14,0,['account_number']
guideline_0276.pdf,.pdf,851,C:/Finance/Compliance/,2024-10-13T21:33:13,0,[]
memo_0277.pdf,.pdf,100,C:/Finance/Reports/,2025-05-19T22:50:07,0,[]
memo_0278.pdf,.pdf,853,C:/Finance/Reports/,2024-03-24T22:03:49,0,[]
ledger_0279.pdf,.pdf,598,C:/Finance/Accounts/,2025-08-01T20:20:37,0,[]
passwords_transfer_0280.csv,.csv,52,C:/Finance/Transactions/,2025-12-21T18:27:15,1,['passwords']
passwords_announcement_0281.txt,.txt,5,C:/Finance/PublicInfo/,2024-04-02T10:07:13,1,['passwords']
bank_statement_roster_0282.pdf,.pdf,1181,C:/Finance/HR/,2022-06-16T05:51:41,0,['bank_statement']
profile_0283.docx,.docx,439,C:/Finance/Customers/,2023-09-09T13:22:16,0,[]
contract_0284.docx,.docx,336,C:/Finance/Customers/,2025-07-10T08:23:30,1,[]
